"MouseID","Batch","Tester","TestAge","Weight","score","CFI_norm","CFI","Sex","center_time_secs","periphery_time_secs","corner_time_secs","center_distance_cm","periphery_distance_cm","corner_distance_cm","grooming_number_bouts","grooming_duration_secs","avg_angular_velocity","avg_base_tail_lateral_displacement","avg_limb_duty_factor","avg_nose_lateral_displacement","avg_speed_cm_per_sec","avg_step_length1","avg_step_length2","avg_step_width","avg_stride_length","avg_tip_tail_lateral_displacement","median_angular_velocity","median_base_tail_lateral_displacement","median_limb_duty_factor","median_nose_lateral_displacement","median_speed_cm_per_sec","median_step_length1","median_step_length2","median_step_width","median_stride_length","median_tip_tail_lateral_displacement","stride_count","Distance.cm.sc","angular_velocity_iqr","base_tail_lateral_displacement_iqr","limb_duty_factor_iqr","nose_lateral_displacement_iqr","speed_cm_per_sec_iqr","step_length1_iqr","step_length2_iqr","step_width_iqr","stride_length_iqr","tip_tail_lateral_displacement_iqr","dAC_mean","dAC_median","dB_mean","dB_median","aABC_mean","aABC_median","median_width","median_length","median_rearpaw","rear_count","rears_0_5","dAC_nongait_mean","dAC_nongait_median","dAC_nongait_stdev","dB_nongait_mean","dB_nongait_median","dB_nongait_stdev","aABC_nongait_mean","aABC_nongait_median","aABC_nongait_stdev"
"AgedB6-0918","Batch1","Scorer3",106,45.05,7.5,0.303571429,8.5,-1,469.63496,3191.9315,1509.13606,3656.4324,17154.988,5994.75042,10,89.37782,2.00833343,0.198113302,0.59955067,0.156495113,15.59411462,2.299645278,2.680103009,3.168303521,4.318442526,0.666206308,2.563109097,0.197236475,0.6,0.124116676,15.34712627,2.322754047,2.643940118,3.273933,4.687393699,0.657892919,1295,5.261295326,41.20159539,0.082807725,0.181818182,0.112522253,5.520360633,1.684719502,1.884360838,0.486034123,2.243535457,0.359595684,0.687931038,0.688327356,0.403311704,0.353553391,161.3811277,165.0183674,3.701450348,6.542352295,2.785677655,315,30,0.112505184,0.109193615,0.050822747,1.471695836,1.13137085,3.056227542,155.2427576,160.5288064,23.13579053
"AgedB6-0921","Batch1","Scorer3",106,49.02,8.5,0.339285714,9.5,-1,638.13464,3083.4575,1264.75514,4369.38942,15939.9662,4844.68334,10,138.04634,1.141548424,0.18043213,0.618505699,0.156113466,13.43556501,2.230274669,2.385295021,3.114802349,3.562180834,0.532406108,0.400448188,0.178448638,0.625,0.124987125,12.94772902,2.192786575,2.22885,3.305976224,3.762934366,0.519185606,1292,5.108608841,52.79689086,0.09824042,0.169871795,0.120628275,4.651562662,1.844991271,1.94661165,0.596648415,3.4914585,0.350665748,0.719373132,0.727557457,0.396254792,0.335410197,162.0281141,165.6436717,3.893562317,6.369700241,2.952964612,265,11,0.721628717,0.73111394,0.102348046,1.020342763,1.004987562,0.360623894,156.6867872,160.7291072,18.4744348
"AgedB6-0939","Batch1","Scorer3",20,22.72,1.5,0.053571429,1.5,1,799.65036,2921.9422,1112.17374,6663.0242,18639.587,5775.1662,7,55.7471,3.216328569,0.180634045,0.588574188,0.170894508,18.82652314,2.51746112,2.255690765,2.37879794,4.667914144,0.50920788,5.232003741,0.172963897,0.583333333,0.134188409,18.48260004,2.53861886,2.249062028,2.394030027,4.715115524,0.482508746,1804,6.010139786,44.75006054,0.071751671,0.166666667,0.135755639,7.46583373,1.353211534,1.536611031,0.33300425,1.935903181,0.247463448,0.224832592,0.223840852,0.303496234,0.26925824,164.1476965,167.9747204,2.94751358,5.590410614,2.061552813,231,19,0.081567302,0.081420872,0.02120857,1.133057236,1.092016483,1.196740284,157.766181,163.0091767,21.16888637
"AgedB6-0928","Batch1","Scorer3",106,32.17,6,0.223214286,6.25,-1,767.8442,2953.7483,902.9333,3028.621859,10003.4469,2893.44341,6,56.50216,-8.155688722,0.181057969,0.632770138,0.135377236,17.45456338,2.788820652,2.113873135,2.736435773,4.562220933,0.536262552,-5.879589342,0.177471491,0.642857143,0.104434883,17.15571892,2.823379546,1.991671544,2.805993863,4.706978994,0.50104457,739,3.003245266,33.6517319,0.066857616,0.141666667,0.093303571,7.524494784,1.771830591,1.50532822,0.367668756,2.040819678,0.354067643,0.488768857,0.484823041,0.431178476,0.4,156.036028,159.3903071,3.461529541,5.765711975,2.376972865,92,17,0.093462643,0.091174166,0.044518529,1.487586526,1.252996409,2.661701618,148.1425559,152.405794,24.83283019
"AgedB6-0945","Batch1","Scorer3",20,23.25,1.5,0.053571429,1.5,1,1114.21894,2607.3732,965.12994,7066.5517,15281.5568,4661.45652,12,122.47374,1.502329175,0.166510387,0.597282063,0.159843394,18.13735307,2.422095146,2.13899426,2.324992112,4.477580461,0.509003899,0.769471364,0.156318453,0.6,0.113890178,17.58087851,2.476043515,2.161854798,2.324010175,4.546249672,0.501533388,1242,5.241349548,41.75281944,0.072343461,0.181818182,0.126344826,7.077891788,1.281069094,1.270964456,0.323615638,1.615481191,0.244995677,0.624235035,0.623666089,0.319684322,0.26925824,162.7195033,167.9052429,2.969256115,5.478938293,1.992485885,175,23,0.088903372,0.086817922,0.049903389,1.307853544,1.030776406,3.037139911,155.9281144,163.4718513,27.12629281
"AgedB6-0929","Batch1","Scorer3",106,43.96,5,0.214285714,6,-1,559.83084,3161.7615,1292.5658,4235.34991,17394.8739,5575.73515,10,108.82008,-1.331090717,0.196849834,0.510147115,0.162042089,17.37646254,2.680332516,2.620928504,3.19434174,4.574702054,0.61910576,-2.643732393,0.195629617,0.5,0.12724385,17.18307479,2.821725129,2.50671438,3.280966646,4.953,0.601041329,1244,5.236671102,48.81067242,0.089034719,0.171428571,0.117149048,6.929195915,1.856192335,1.866578954,0.531593889,2.766985165,0.401808078,0.685319154,0.681818942,0.403609665,0.353553391,161.3719643,164.9032559,3.618604851,6.331875992,2.765863337,240,12,0.094570338,0.093164824,0.040260246,1.327829324,1.141271221,2.341356592,155.4430842,160.4125673,21.46831021
"AgedB6-0946","Batch1","Scorer3",20,23.16,2,0.071428571,2,1,487.28388,3174.2824,1568.53272,3394.414549,13982.3002,5180.14064,17,208.23386,-2.248850422,0.163124431,0.579635505,0.157980427,18.84625348,2.513396154,2.132469707,2.347283634,4.5711122,0.401358607,-0.589037513,0.15356319,0.5625,0.117749887,18.37575532,2.575637846,2.162302111,2.349628428,4.667726226,0.377173075,1234,4.153985105,42.45214951,0.066203976,0.166666667,0.119469068,7.880663061,1.345962987,1.164524638,0.344157657,1.737953389,0.212371963,0.613660018,0.606605161,0.314640074,0.26925824,162.1539463,166.7594801,2.97541256,5.290657425,2.059126028,219,21,0.078596196,0.074869848,0.046848768,1.284154108,1.044030651,2.588952069,154.8633325,161.2161383,24.74992111
"AgedB6-0475","Batch1","Scorer2",111,32.29,11.5,0.446428571,12.5,1,1227.97798,2493.92878,998.66616,4695.6235,12704.79943,4272.78759,13,121.121,2.899373719,0.232879752,0.579547342,0.178806778,16.97381397,2.306583961,2.725130902,2.77368998,4.538150461,0.674710047,3.584823257,0.2280993,0.571428571,0.141475573,16.43835527,2.386840811,2.72415,2.861538547,4.953,0.647780735,1133,4.206254162,47.83052288,0.090593278,0.15,0.142633425,6.483950014,1.340293468,1.198991301,0.417525248,1.828508596,0.440791762,0.569874684,0.557000898,0.418845177,0.360555128,156.8239905,162.5252257,3.22096405,5.647288513,2.408318916,231,22,0.092968488,0.092072859,0.02769391,1.324037481,1.23794184,1.530238125,148.9032146,155.8759198,26.38398287
"AgedB6-0482","Batch1","Scorer2",111,45.11,7,0.285714286,8,1,1369.3279,2292.23814,1024.5263,4306.2714,9554.6489,2868.6039,7,58.61002,-1.340893811,0.182343257,0.621834896,0.139735593,13.83564938,2.799409955,2.341923219,2.810257507,3.676390444,0.520070442,1.238921753,0.178842946,0.625,0.108524104,13.55255721,2.82860027,2.120552541,3.065096104,4.058928871,0.503646297,870,3.617041296,40.97836924,0.086202257,0.168831169,0.10263442,4.523257713,1.945363198,1.93072328,0.652847123,3.803101871,0.297673961,0.70154585,0.699590417,0.349857742,0.304138127,163.8252445,166.9543629,3.557432556,6.471876526,2.720294102,94,10,0.097560611,0.095898176,0.035516242,1.568897142,1.151086443,3.825212919,155.9366276,161.0134843,23.16143651
"AgedB6-0483","Batch1","Scorer2",111,59.51,9,0.357142857,10,1,917.81396,2743.75242,1015.59176,5280.50371,13685.091,3908.9339,7,107.62462,-7.821044227,0.241938066,0.546634122,0.189478968,15.16521731,2.378759681,2.888570259,2.813313758,4.149645759,0.772514769,-7.631072278,0.243192693,0.55,0.146651359,14.40783513,2.463122722,2.848956822,2.9718,4.763642863,0.767651196,1618,4.985708882,59.54526757,0.107937829,0.166666667,0.151153366,5.765184481,1.526184086,1.495879635,0.667858837,4.373749181,0.39950269,0.631120728,0.642951642,0.39170199,0.320156212,159.9789968,165.168033,3.375091553,6.35267601,2.640075756,105,8,0.091654596,0.093632354,0.037244261,1.568529928,1.258967831,3.559513415,152.5187216,159.7549518,28.16134484
"AgedB6-0484","Batch1","Scorer2",111,34.96,9,0.357142857,10,1,680.98286,2980.5831,1219.13758,5415.5525,19032.7229,5914.0173,13,212.70094,-6.815963486,0.241824771,0.526312549,0.179778059,16.89191504,2.486978204,3.029746539,2.97470025,4.714233373,0.734036331,-5.082913512,0.243052475,0.5,0.132478163,16.62847604,2.624633407,2.9718,3.100388124,5.224182473,0.721220343,2131,6.202460751,52.71953471,0.093013989,0.159126984,0.140719379,6.969146918,1.515268032,1.351015264,0.523883888,2.406872906,0.364717688,0.609931667,0.613199611,0.452290658,0.360555128,156.4371291,164.2752543,3.416397476,6.339540863,2.692582404,174,15,0.081963661,0.084346824,0.035144641,1.685294414,1.331352696,3.828216759,147.2130888,157.3434931,34.43190149
"AgedB6-0431","Batch1","Scorer1",83,45.32,3.5,0.160714286,4.5,-1,1308.01204,2413.64316,820.19374,6011.38309,12412.89168,3588.97177,8,236.79988,6.949889473,0.18944294,0.556792847,0.15554337,17.32550249,2.799941157,2.538112143,3.206490025,4.618882488,0.557569485,5.475335962,0.179408536,0.555555556,0.116296952,16.80566117,2.906448433,2.34435762,3.30077625,4.929728141,0.53663014,1048,4.662694111,37.91852579,0.081314497,0.147058824,0.113616855,6.359357818,1.821699637,1.920820812,0.541193869,2.256917597,0.324033921,0.653566512,0.662895111,0.524823671,0.403112887,153.2363051,160.9881186,3.720967865,6.319280624,2.720294102,184,17,0.099327625,0.102422472,0.034867545,1.364605946,1.204159458,1.859614928,144.4551911,154.1145202,33.48617311
"AgedB6-0459","Batch1","Scorer1",83,48.57,4,0.178571429,5,-1,992.43734,2789.18068,1037.07928,5104.0014,10972.42468,3084.12876,5,51.56292,0.393742971,0.141831376,0.558418315,0.108197345,14.51006508,2.4113679,2.138820786,3.070617666,3.484151317,0.388564782,0.376528433,0.138027106,0.571428571,0.087639119,14.15801595,2.436553832,1.878152914,3.21945,3.334090161,0.368941825,953,3.909467033,35.67340624,0.083927617,0.208333333,0.074614071,5.238065892,1.951870029,2.191351053,0.683787298,3.199303473,0.272859058,0.702685273,0.706378097,0.403574203,0.335410197,161.6688384,165.5736636,3.778219604,6.764376831,2.8,156,14,0.121298617,0.122609388,0.025571996,1.235375434,1.15974135,1.3491761,157.2797681,161.716627,18.900347
"AgedB6-0432","Batch1","Scorer1",83,36.23,2.5,0.116071429,3.25,-1,775.8665,2945.7571,1283.19072,4478.95837,14184.2502,4483.399072,6,112.2808,11.29140605,0.217657499,0.597873901,0.183364466,15.75616442,2.416788056,2.432774474,2.927034026,4.250104582,0.671247801,10.06090862,0.213594319,0.6,0.144595581,15.15059286,2.460328602,2.352675,3.012502634,4.581525,0.660414645,1025,4.671170512,46.22297851,0.103916987,0.1875,0.154415328,5.663529721,1.760373775,1.976280356,0.52638299,2.881524295,0.40658468,0.641147192,0.645117639,0.436137735,0.360555128,159.1128661,163.875899,3.553016663,6.667282867,2.523885893,166,13,0.11668854,0.117472773,0.036352424,1.32333387,1.166190379,2.074592693,151.0575187,157.0307749,27.21988444
"AgedB6-0460","Batch1","Scorer1",83,49.73,4,0.178571429,5,-1,690.79896,3090.81946,1381.03114,2960.55015,11727.856,3903.39487,7,166.7066,-1.095421446,0.15987835,0.527805413,0.128917871,15.23247851,2.320918274,2.569719379,3.373633154,3.788928029,0.493732313,0.025083033,0.157645825,0.5,0.102382301,14.77120966,2.266739731,2.32803257,3.571939158,3.798421438,0.491783141,936,4.30189235,39.77757074,0.096034529,0.208333333,0.084098961,5.898005476,1.987060657,2.426513762,0.748130688,3.31666723,0.343785127,0.116136569,0.115488985,0.518346688,0.364005495,156.8682032,163.6476165,4.014707947,6.604727936,3.008321791,132,14,0.114327585,0.117145886,0.042693578,1.334665932,1.201041215,1.46502319,150.9914459,159.145542,28.77787745
"AgedB6-0433","Batch1","Scorer1",83,38.72,2.5,0.125,3.5,-1,1138.34864,2583.27496,783.47976,7093.36362,14296.44575,3376.422394,15,273.9536,-8.177350965,0.189557417,0.616122192,0.157724316,17.91310437,2.450361735,2.379492823,2.858354265,4.666027527,0.552783687,-6.509480299,0.177917885,0.611111111,0.111541346,16.93241571,2.480870501,2.4113624,2.898535758,4.71999071,0.533182943,1360,5.237576916,41.37810262,0.077694604,0.142307692,0.112018985,7.23011965,1.341440284,1.662172125,0.384835255,1.870410322,0.32107962,0.66419569,0.672170716,0.435671627,0.320156212,157.7374674,165.2475966,3.385041618,6.378834724,2.416609195,113,10,0.097617112,0.10143149,0.034017589,1.337611696,1.166190379,2.115222198,150.6291889,160.5599652,34.23987669
"AgedB6-0421","Batch1","Scorer3",55,38.48,4,0.178571429,5,1,901.58084,2880.03694,1386.66246,4331.60713,15183.4144,5472.631,15,101.7731,0.849730096,0.222946583,0.600862027,0.165541092,15.49747811,2.376630689,2.733276674,2.816164398,4.493324832,0.584438502,1.353733198,0.222578259,0.590909091,0.128621793,15.05005797,2.468697248,2.681575406,2.923968682,4.808493213,0.586504341,1116,4.871765787,37.50634562,0.08029188,0.181818182,0.122235686,4.895694479,1.43287361,1.59503363,0.441415808,2.07681794,0.2651731,0.683203565,0.68432836,0.365534887,0.316227766,162.3562509,166.0091573,3.356394577,6.200623703,2.5,208,21,0.11871698,0.119942419,0.023303135,1.122385251,1.092016483,0.930409145,155.9279994,160.6535538,20.25786279
"AgedB6-0263","Batch1","Scorer3",117,30.56,4,0.178571429,5,1,832.3373,2889.2549,1203.28216,5656.56132,17290.8543,5535.0368,8,120.90074,1.849679825,0.273167107,0.663935942,0.190524335,16.62963821,2.818549704,2.397129103,2.922431434,5.04669697,0.757618606,1.387374447,0.263967695,0.666666667,0.14822598,16.30403882,2.890171809,2.464509008,2.966531069,5.154750127,0.741606071,1139,5.704384802,42.71812799,0.108020903,0.103174603,0.145082171,5.103401777,1.533859989,1.701720313,0.451495918,1.632836427,0.383675756,0.581617843,0.590931107,0.380119526,0.316227766,160.3733765,165.9637565,3.326911545,6.199846268,2.6,133,20,0.100387963,0.099528902,0.04428384,1.369689269,1.166190379,2.601752342,155.1045833,162.2120275,25.31933326
"AgedB6-0264","Batch1","Scorer3",117,33.15,3,0.142857143,4,1,738.64962,2982.9428,1120.51124,5354.018227,15087.1403,4383.6033,12,111.96602,-7.35714226,0.249573187,0.654691968,0.201324128,15.23810796,2.579398646,2.773043246,2.811154006,4.836748499,0.713257662,-5.569369053,0.243317314,0.65,0.1538265,14.98459278,2.673472971,2.765351129,2.954220264,5.099425609,0.693458227,1217,5.20060726,44.2461752,0.085957913,0.136363636,0.155118102,5.184149165,1.412348915,1.285357858,0.438852525,1.836637634,0.358326166,0.645320081,0.645411313,0.368038348,0.316227766,161.4255744,166.2029146,3.414481354,5.850492859,2.441311123,160,20,0.088277042,0.087190943,0.035579182,1.333642053,1.079351657,2.959129369,153.2623473,159.877059,25.49425955
"AgedB6-0243","Batch1","Scorer3",134,32.93,5.5,0.205357143,5.75,-1,603.24554,3058.3212,1109.24814,2651.2601,12131.434,3940.52402,5,41.96772,4.460993099,0.210089095,0.625630311,0.182311011,17.37529146,2.518248584,2.764961812,3.264322714,4.82730399,0.51509471,5.787432441,0.199835291,0.625,0.145541208,16.59643191,2.558871166,2.784785352,3.308587527,5.046531353,0.488323452,852,3.665289862,45.14581403,0.098705335,0.145833333,0.140566848,7.51319357,1.864197902,1.77076686,0.501572096,2.033262948,0.297485619,0.475799754,0.472430258,0.463682854,0.403112887,157.4578148,161.4423623,3.749098206,6.05102272,2.683281573,82,4,0.09393366,0.091915053,0.0465794,1.520850117,1.234908904,2.888192001,147.9964964,153.5409876,27.65885093
"AgedB6-0741","Batch1","Scorer4",29,34.21,3.5,0.142857143,4,-1,687.27522,3034.31706,1360.7392,3731.92882,21284.7067,7784.95026,13,127.5074,3.901269916,0.214265996,0.58197016,0.141641298,21.0693786,2.631146287,3.145774511,3.018438671,5.63578726,0.585922487,3.064604324,0.207937829,0.571428571,0.113721536,20.73417274,2.75026717,3.21945,3.030938799,5.729499295,0.579338462,1008,5.194664525,29.29824355,0.072610026,0.158854167,0.085438501,7.917637835,1.751065258,1.792711832,0.345817634,2.071703105,0.283467272,0.089017763,0.089726438,0.404980027,0.316227766,157.4060238,164.3806079,3.401786423,6.077392578,2.529822128,286,21,0.093681238,0.093401537,0.036814367,1.281995999,1.123610253,1.940512641,151.1762884,159.848253,29.80430838
"AgedB6-0742","Batch1","Scorer4",29,36.07,3.5,0.151785714,4.25,-1,912.90646,2808.7487,905.00974,7319.1208,18080.3118,4744.2115,8,54.33136,2.320395526,0.192328653,0.593934289,0.139351787,19.94753277,2.479851891,2.405513243,2.706437896,4.778746688,0.553030192,1.247771685,0.183225862,0.583333333,0.107770824,19.98407981,2.57999287,2.466884897,2.70590756,4.906345899,0.539675955,1449,6.110689336,35.70671776,0.073650142,0.166666667,0.105329357,7.180840259,1.490946459,1.652045237,0.358573546,1.795857776,0.28595311,0.530232263,0.542601367,0.314702899,0.254950976,162.4155714,167.4711923,3.147065735,5.854875755,2.256102835,253,38,0.078879092,0.078284028,0.032950492,1.203736587,1.025914226,2.469007569,156.2370665,163.0202892,24.09086359
"AgedB6-0743","Batch1","Scorer4",29,38.48,3.5,0.160714286,4.5,-1,895.886481,2825.70588,1016.50384,3987.65838,13204.0442,4510.697713,15,199.39342,-2.915601684,0.191547661,0.615573577,0.148897812,18.30501035,2.469037953,3.002300918,2.941249816,5.331757672,0.547553291,-2.632402792,0.18497011,0.611111111,0.109162154,18.02760959,2.601943277,3.117503723,2.9718,5.453925505,0.541546918,685,4.206314767,32.0692745,0.063858174,0.1375,0.11368224,7.152039361,1.4859,1.464908736,0.411638239,1.946651816,0.256597465,0.654368675,0.655525511,0.432749202,0.360555128,157.6218297,163.5399852,3.419457054,6.185166359,2.523885893,212,46,0.087605364,0.086772729,0.043894395,1.340079985,1.140175425,2.394419346,151.2926444,158.7358753,27.66522532
"AgedB6-0840","Batch1","Scorer4",25,40.59,3,0.142857143,4,-1,1077.47358,2644.15036,728.01572,4951.92033,12383.26765,3457.50793,10,395.51534,0.060476014,0.190444922,0.610331999,0.175694376,15.02051141,2.501097839,2.175421777,2.82194487,4.248709032,0.548501061,-0.673648174,0.184833346,0.611111111,0.143311162,14.49720382,2.547306279,2.000454097,2.903808925,4.335643568,0.548636534,811,4.129107299,37.79723924,0.077102073,0.192307692,0.144852022,5.593387187,1.486514984,1.605450045,0.461303727,2.001680832,0.260717667,0.648726535,0.65318559,0.401991185,0.335410197,158.4106428,164.1602508,3.448579979,5.857237244,2.451530134,204,41,0.092323491,0.093028095,0.036720234,1.288921966,1.106797181,2.326036335,152.2680302,159.5494398,27.25399424
"AgedB6-0841","Batch1","Scorer4",25,34.6,1,0.053571429,1.5,-1,1154.7708,2506.79568,885.75626,5768.20973,13860.5861,4599.619784,15,324.06942,-5.308634852,0.171875758,0.620507675,0.144753189,17.31767935,2.771861553,2.076323132,2.731948593,4.585978804,0.489103323,-3.850016701,0.162816807,0.615384615,0.108379879,16.85976907,2.87956362,2.085702837,2.767972542,4.672650855,0.471910715,1061,4.734077288,36.57754617,0.067883764,0.136752137,0.101053231,6.664573812,1.591385823,1.422592051,0.427809393,1.911438316,0.267638289,0.636030104,0.646937338,0.441492941,0.335410197,156.4482347,164.475889,3.361882782,6.072727966,2.408318916,228,22,0.098008985,0.097354923,0.054226422,1.508645468,1.140175425,2.93863453,148.1363741,159.3937394,36.48757538
"AgedB6-0847","Batch1","Scorer4",24,34.63,2,0.089285714,2.5,-1,1116.86144,2544.7053,834.85378,7840.502,16666.1477,4476.7184,10,78.74438,-9.2146206,0.171139037,0.615074739,0.15497185,18.02576371,2.237317128,2.358836292,2.610415094,4.512371832,0.492799041,-8.329679884,0.157379852,0.611111111,0.113266603,17.88255393,2.265949037,2.420445563,2.608671609,4.623168512,0.481830654,1659,6.07292983,39.80382665,0.068311976,0.126262626,0.121107968,6.877193913,1.372945195,1.281909345,0.356186563,1.605077063,0.228466662,0.675936337,0.684560365,0.34030115,0.26925824,161.8796499,167.0438971,3.167666435,5.93027935,2.209072203,293,36,0.083335767,0.082099131,0.04060434,1.445552251,1.044030651,3.709016792,153.8252355,161.5650512,27.28028221
"AgedB6-0848","Batch1","Scorer4",24,37.45,4,0.178571429,5,-1,1203.59666,2517.99524,847.09212,6603.06882,13996.9445,4209.50209,7,45.77432,-10.59036737,0.18618019,0.609091669,0.157158123,18.12192535,2.543481556,2.583217024,2.843818238,4.998189334,0.588827619,-8.468625161,0.181795039,0.6,0.116739962,17.99126297,2.609175502,2.690488861,2.856491212,5.130899218,0.583912675,970,5.008090033,37.70312897,0.061897579,0.131818182,0.123948947,6.772465511,1.401009498,1.275972896,0.34709822,1.725135077,0.26436621,0.682066874,0.693233038,0.362475655,0.304138127,161.464062,166.1757005,3.437148285,6.13686676,2.475883681,163,33,0.089515134,0.087738286,0.040290564,1.29072137,1.059481005,2.72624503,155.3115116,161.5650512,23.50637886
"AgedB6-0924","Batch1","Scorer3",106,44.56,4,0.178571429,5,-1,337.8489,3384.4351,1807.0936,3506.64096,18229.37,6795.2615,12,114.57744,-1.202335497,0.166245785,0.510575501,0.143921415,15.32408791,2.421182144,2.625255191,3.224706411,4.04538333,0.502678839,-1.75693931,0.16573961,0.5,0.109731448,14.84044235,2.452920575,2.407815742,3.343275,4.229125942,0.491770154,1576,5.55397192,44.19063257,0.095011578,0.183333333,0.113979228,5.642154787,1.872521422,2.13975939,0.696844171,2.932679926,0.354995306,0.116038307,0.11362995,0.532563369,0.320156212,162.017368,167.0053832,3.852425385,6.663233948,3,287,16,0.117034465,0.107738343,0.070035512,1.712901335,1.140175425,3.448559357,154.4266359,161.9124825,28.35809784
"AgedB6-0925","Batch1","Scorer3",106,42.9,5,0.214285714,6,-1,762.90482,2958.87626,1112.86598,3640.973841,10352.40885,3121.49169,9,127.19294,4.702199153,0.174232584,0.622757725,0.132415876,12.23227499,1.994841455,2.575441958,2.917583245,3.143511601,0.597795775,5.931051241,0.177814026,0.642857143,0.101940616,11.99726369,1.9812,2.600325,3.126064389,3.34556727,0.596662675,709,3.507174199,45.3538209,0.108473345,0.214285714,0.096926003,3.472477444,1.615199039,2.154279514,0.764297288,3.999375927,0.386167152,0.174059518,0.171616487,0.355785839,0.304138127,164.1715752,167.269802,3.717831039,6.268527603,2.785677655,102,11,0.099332075,0.098495585,0.0291296,1.188845983,1.060660172,2.154707324,157.9872008,162.1576375,19.20802183
"AgedB6-0926","Batch1","Scorer3",106,49.74,5,0.214285714,6,-1,224.65582,3557.5603,2284.43686,1422.160824,11557.7582,4823.6727,5,53.45054,0.642132747,0.139824231,0.542267221,0.114121361,13.12558336,2.306137341,2.335484864,3.188348601,3.528720628,0.531914884,0.231700215,0.135373092,0.55,0.092783301,12.55666882,2.22885,2.281788739,3.272137557,3.095625,0.503497198,1130,3.152507365,54.46829083,0.110237793,0.192857143,0.087405603,4.846654345,2.146452563,2.009397239,0.822562834,3.580906717,0.437246432,0.689452856,0.688046436,0.503345334,0.430116263,156.8214161,161.4443016,4.259895515,6.435248566,3.195309062,129,11,0.711186439,0.722653773,0.116735411,1.185459728,1.154339638,0.411163767,150.3404052,154.808689,23.3650828
"AgedB6-0930","Batch1","Scorer3",106,37.84,6,0.25,7,-1,605.57344,3176.04458,1295.80626,2476.581616,9481.53691,3245.71592,28,580.27988,-3.089102519,0.138503817,0.606782132,0.150109136,13.50556026,2.050853848,2.374966012,3.242859619,3.472272787,0.356158949,-1.626470204,0.132017489,0.611111111,0.115358859,13.28053593,2.034039301,2.160847,3.334699088,3.60796326,0.312640629,498,2.751721729,41.73282466,0.092316171,0.2,0.109273172,4.457656513,2.000409967,2.191142435,0.660248038,3.201850056,0.293353597,0.654192625,0.660043057,0.557549847,0.452769257,154.3937149,162.1946498,3.911676598,5.759809875,2.906888371,125,3,0.640406195,0.659933501,0.13688093,1.185897166,1.141271221,0.413549978,147.3931364,157.4698763,32.69053385
"AgedB6-0947","Batch1","Scorer3",20,23.52,1.5,0.053571429,1.5,1,961.07158,2820.57764,1061.0829,4680.46507,14330.7323,4475.20729,17,107.81342,-5.545184535,0.197728079,0.580249032,0.170945575,18.54431059,2.421285796,2.636143472,2.428702556,4.960288648,0.516120877,-5.497320477,0.188843871,0.5625,0.131322497,18.11978358,2.4765,2.643670257,2.445282394,5.034362057,0.498383247,912,4.403568551,37.42089931,0.068720895,0.15,0.130075455,7.220353403,1.381528056,1.578539325,0.401222526,1.97346848,0.25344716,0.613647505,0.606113855,0.348350216,0.304138127,160.2531542,164.7448813,3.035939121,5.314007187,2.154065923,180,26,0.095468023,0.095248754,0.023663606,1.146644895,1.092016483,1.262180962,152.916533,158.962489,24.54133768
"AgedB6-0931","Batch1","Scorer3",106,42.74,4.5,0.196428571,5.5,-1,363.89782,3417.7201,1764.40282,3035.78943,19129.6213,6894.0899,3,25.54552,-2.808016722,0.197360126,0.566258849,0.138018594,17.60649164,2.892854219,2.653122847,3.23196926,4.938583121,0.625237641,-2.416813818,0.196835415,0.555555556,0.105977347,17.20850562,2.987533236,2.579399982,3.311272448,5.20654309,0.627156329,1527,5.424735727,35.1620349,0.080105775,0.153846154,0.095679671,7.350390118,1.773171416,2.009848718,0.511500649,2.594874559,0.34605005,0.715150443,0.717469932,0.424670507,0.360555128,160.6482579,164.4221742,3.649030685,6.985187912,2.720294102,225,15,0.123730161,0.123666382,0.026300528,1.279594011,1.204159458,1.278614458,155.1791081,159.4282981,19.40044482
"AgedB6-0949","Batch1","Scorer3",20,22.79,1.5,0.053571429,1.5,1,680.85718,3100.76108,1717.08694,5641.16119,18387.6513,7191.47682,21,244.63298,8.652964491,0.155573084,0.569035366,0.160347401,22.08263748,2.639082718,2.525910004,2.49105116,5.057270605,0.418724549,7.508239908,0.144116682,0.5625,0.115502414,21.392371,2.704238936,2.610555363,2.500405617,5.171083814,0.385053193,1412,5.429567127,48.44962406,0.069098072,0.142857143,0.13312311,8.858580422,1.385655134,1.441323681,0.368906949,1.754151795,0.26975173,0.642498198,0.642926536,0.334085151,0.291547595,162.2334809,166.3902681,3.045712757,5.706574631,2.247220505,279,37,0.096749787,0.096081847,0.031753025,1.148206325,1.081665383,1.320759602,155.9073402,161.3010172,22.9246066
"AgedB6-0933","Batch1","Scorer3",106,46.4,5,0.214285714,6,-1,760.04186,3021.5759,1142.94168,4482.42289,15835.4745,4586.42425,9,79.15338,2.243140143,0.197779927,0.553345257,0.145809991,17.25484904,2.578225698,2.902930166,3.176459665,4.747800986,0.649337289,1.046739798,0.199996995,0.55,0.113109822,16.84493311,2.704171241,2.879139521,3.311399171,5.152518311,0.644615826,1214,4.90056299,41.05999992,0.087672598,0.125,0.106583242,6.845632677,1.738296631,1.671037705,0.582769565,2.500701146,0.370867253,0.700772738,0.694501988,0.414712627,0.360555128,161.3792498,165.1098176,3.673683548,6.540077972,2.785677655,209,11,0.102779642,0.103813304,0.022898504,1.266525814,1.201041215,1.481341114,155.6701874,160.6833703,21.65050355
